,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,em,RA,B-TS2,W1mag,DEC,BeC1,Type,objtype,BeC,class,EM2,ID,W2mag,Be_EM2,BeC2,SpT,Ref,B-TS1,GroupSize,EM1,GroupID,EMobj,obsid,subclass,PStar,B-TS
3284178,15.18,13.72,12.06,10.32,10.76,4.87,3.843,3.472,0,92.381745,0,3.265,11.4464303,0,Star,Star,0,STAR,1,,3.003,0,0,gM8,LAMOSTdr6,0,,0,,0.0,6.47616083E8,gM8,1.0,0
3284179,17.7,16.96,12.57,10.49,11.4,5.412,4.237,3.564,0,90.467416,0,1.881,21.818085,0,star,star,0,STAR,1,,1.482,0,0,gM9,LAMOSTdr6,0,,0,,0.0,1.07912118E8,gM9,1.0,0
3284180,16.58,16.26,11.54,10.21,10.68,4.538,3.508,2.848,0,89.015041,0,1.74,32.155024,0,star,star,0,STAR,1,,1.105,0,0,gM9,LAMOSTdr6,0,,0,,0.0,2.7105181E7,gM9,1.0,0
3284184,15.67,14.3,12.35,10.52,10.94,4.649,3.417,2.678,0,309.0483022,0,1.545,35.1292847,0,Star,Star,0,STAR,1,,1.029,0,0,gM9,LAMOSTdr6,0,,0,,0.0,5.77105191E8,gM9,1.0,0
3284185,16.71,16.16,14.01,11.04,12.77,6.374,5.387,4.744,0,311.423174,0,4.323,36.736811,0,Star,Star,0,STAR,1,,3.769,0,0,gM9,LAMOSTdr6,0,,0,,0.0,3.73014173E8,gM9,1.0,0
3284971,15.64,13.68,11.43,10.29,11.03,7.382,6.702,6.256,0,308.5882075,0,5.982,44.2792567,0,,Star,0,Unknown,0,,5.715,0,0,B,Liu2019,1,,0,,0.0,2.6071515E8,Non,1.0,1
3285920,14.49,13.15,12.17,10.6,10.86,7.411,6.805,6.465,0,306.5768736,0,6.229,43.7964536,0,,Star,0,Unknown,1,,6.025,0,0,O,Liu2019,0,,0,,0.0,2.60714075E8,Non,1.0,0
3286541,11.59,11.77,11.98,10.25,10.37,6.294,5.839,5.582,0,308.442134,,5.51,41.550274,0,,,1,,1,,5.139,0,1,B,Liu2019,1,,,,,,,1.0,1
3286873,11.78,12.65,12.02,10.31,6.958000183105469,7.273,6.958,6.791,0,93.48670944,,6.68,17.18368083,0,OBA star,,0,,1,,6.592,0,1,B9Ib,Liu2019-Zari2021,1,,,,,,,1.0,1
3286890,11.12,12.12,11.95,10.36,9.166000366210938,9.244,9.166,9.063,0,353.0166422,,9.007,57.80842917,0,OBA star,,1,,1,,9.034,0,1,B5IV,Liu2019-Zari2021,1,,,,,,,1.0,1
3286891,13.05,12.75,12.08,11.14,8.793999671936035,9.1,8.794,8.603,0,51.261063,0,8.458,54.680363,0,OBA star,Star,1,STAR,1,,8.432,0,1,B7II,Liu2019-Zari2021,1,,0,,0.0,2.51105094E8,A0III,1.0,1
3286899,11.31,12.16,11.0,10.55,8.36400032043457,8.466,8.364,8.3,0,98.66654806,,8.235,1.69983028,0,OBA star,,1,,1,,8.245,0,1,B7III,Liu2019-Zari2021,1,,,,,,,1.0,1
3286902,12.48,12.55,12.16,10.77,9.1850004196167,9.423,9.185,9.041,0,49.9312333,0,8.962,56.2249258,0,OBA star,Star,1,STAR,1,,8.921,0,1,B8.5III,Liu2019-Zari2021,1,,0,,0.0,2.51103161E8,A2V,1.0,1
3286908,11.88,12.66,11.99,10.3,8.954999923706055,9.009,8.955,8.932,0,308.564127,,8.859,43.159806,0,OBA star,,1,,1,,8.871,0,1,B9III,Liu2019-Zari2021,1,,,,,,,1.0,1
3287019,13.14,12.55,12.27,10.86,8.366000175476074,8.777,8.366,8.182,0,305.334792,0,8.021,41.996461,0,OBA star,Star,1,STAR,1,,7.982,0,1,B,Liu2019-Zari2021,1,,0,,0.0,5.81514039E8,A0III,1.0,1
3287022,12.72,12.58,12.38,11.21,9.11299991607666,9.524,9.113,8.8,0,65.2158781,0,8.372,48.4139136,0,OBA star,Star,1,STAR,1,,8.045,0,1,B,Liu2019-Zari2021,1,,0,,0.0,2.63712136E8,A0III,1.0,1
3287027,15.62,14.0,12.65,11.45,9.177000045776367,9.629,9.177,8.992,0,281.342787,0,8.771,3.419285,0,OBA star,Star,1,STAR,1,,8.73,0,1,B,Liu2019-Zari2021,1,,0,,0.0,5.8371503E8,A0III,1.0,1
3287108,12.86,12.39,11.27,10.77,8.916999816894531,9.205,8.917,8.776,0,45.046721,0,8.689,57.445833,0,OBA star,Star,1,STAR,1,,8.654,0,1,B,Liu2019-Zari2021,1,,0,,0.0,2.44011221E8,A1V,1.0,1
3287334,13.47,12.63,11.94,10.75,8.868000030517578,9.241,8.868,8.666,0,281.082554,0,8.638,1.098033,0,OBA star,Star,1,STAR,1,,8.615,0,1,B,Liu2019-Zari2021,1,,0,,0.0,5.83705127E8,A2V,1.0,1
3287375,13.21,12.39,11.81,10.44,8.779999732971191,9.069,8.78,8.652,0,282.172221,0,8.497,3.790335,0,OBA star,Star,1,STAR,1,,8.469,0,1,B,Liu2019-Zari2021,1,,0,,0.0,5.83712069E8,A5,1.0,1
3287383,14.01,13.35,12.36,11.21,8.907999992370605,9.336,8.908,8.673,0,305.522104,0,8.452,40.946756,0,OBA star,Star,1,STAR,1,,8.429,0,1,B,Liu2019-Zari2021,1,,0,,0.0,5.81510089E8,A5V,1.0,1
3287412,14.04,12.82,12.1,10.59,8.576000213623047,9.003,8.576,8.346,0,305.889733,0,7.81,37.429202,0,OBA star,Star,1,Unknown,1,,7.789,0,1,B,Liu2019-Zari2021,1,,0,,0.0,2.48105242E8,Non,1.0,1
3287415,15.37,14.01,12.68,11.4,9.015000343322754,9.524,9.015,8.738,0,282.280691,0,8.285,2.793814,0,OBA star,Star,1,Unknown,1,,8.033,0,1,B,Liu2019-Zari2021,1,,0,,0.0,5.83709186E8,Non,1.0,1
3287417,14.68,13.62,12.41,11.09,8.175000190734863,8.769,8.175,7.953,0,306.9906925,0,7.679,41.4772819,0,OBA star,Star,1,Unknown,1,,7.66,0,1,B,Liu2019-Zari2021,1,,0,,0.0,5.81503045E8,Non,1.0,1
3287418,14.17,13.14,12.3,11.37,8.961000442504883,9.351,8.961,8.751,0,294.4030533,0,8.547,26.0112756,0,OBA star,Star,1,Unknown,1,,8.458,0,1,B,Liu2019-Zari2021,1,,0,,0.0,4.69001014E8,Non,1.0,1
3287420,14.3,13.31,12.19,10.99,8.116000175476074,8.614,8.116,7.701,0,308.6816719,0,7.282,41.4846642,0,OBA star,Star,1,STAR,1,,7.037,0,1,B,Liu2019-Zari2021,1,,0,,0.0,5.81504102E8,dM6,1.0,1
3287612,11.62,12.42,12.09,11.11,8.902000427246094,9.021,8.902,8.801,0,54.39304,1,8.738,57.455414,0,OBA star,Star,1,STAR,1,,8.755,0,1,B,Liu2019-Zari2021,1,,0,,0.0,1.57910125E8,B6,1.0,1
3287816,11.56,12.47,11.92,10.5,8.871000289916992,9.02,8.871,8.787,0,70.99296778,0,8.69,51.59428389,0,OBA star,star,1,STAR,1,,8.687,0,1,B,Liu2019-Zari2021,1,2,0,131558,0.0,2.9805169E7,A0III,1.0,1
3287850,11.13,12.24,11.85,10.08,9.005000114440918,9.035,9.005,9.008,0,81.773616,0,9.021,34.325398,0,OBA star,star,1,STAR,1,,9.067,0,1,B,Liu2019-Zari2021,1,,0,,0.0,8.9712015E7,A0III,1.0,1
3287872,11.45,12.34,11.16,10.51,9.18000030517578,9.342,9.18,9.031,0,88.999252,0,8.953,25.401333,0,OBA star,star,1,STAR,1,,8.948,0,1,B,Liu2019-Zari2021,1,,0,,0.0,1.16315009E8,A0III,1.0,1
3287909,11.33,12.23,10.85,10.35,9.086000442504885,9.228,9.086,9.004,0,82.142313,0,8.957,31.723228,0,OBA star,star,1,STAR,1,,8.966,0,1,B,Liu2019-Zari2021,1,,0,,0.0,8.9606201E7,A0III,1.0,1
3287957,10.67,11.64,11.78,10.8,9.112000465393066,9.194,9.112,9.085,0,88.630937,0,9.02,34.557472,0,OBA star,star,1,STAR,1,,9.045,0,1,B,Liu2019-Zari2021,1,,0,,0.0,2.7216169E7,A1V,1.0,1
3288000,11.72,12.52,11.78,10.37,8.97700023651123,9.12,8.977,8.896,0,64.14823,0,8.837,55.049824,0,OBA star,star,1,STAR,1,,8.843,0,1,B,Liu2019-Zari2021,1,,0,,0.0,1.69316165E8,A2V,1.0,1
3288009,11.63,12.46,11.84,10.38,9.128999710083008,9.086,9.129,8.988,0,100.26434,0,8.931,7.903016,0,OBA star,star,1,STAR,1,,8.945,0,1,B,Liu2019-Zari2021,1,,0,,0.0,4.0102024E7,A2V,1.0,1
3288070,11.48,12.48,12.2,10.47,9.121999740600586,9.136,9.122,9.047,0,59.301227,0,8.96,51.066319,0,OBA star,star,1,STAR,1,,8.973,0,1,B,Liu2019-Zari2021,1,,0,,0.0,3.8414089E7,A2V,1.0,1
3288103,11.29,12.18,12.1,10.35,9.053999900817873,9.006,9.054,9.026,0,91.376554,0,9.037,15.415688,0,OBA star,star,1,STAR,1,,9.067,0,1,B,Liu2019-Zari2021,1,,0,,0.0,9.9006105E7,A2V,1.0,1
3288108,11.47,12.37,12.06,11.09,9.041000366210938,9.038,9.041,8.973,0,93.893081,0,8.966,14.302346,0,OBA star,star,1,STAR,1,,9.0,0,1,B,Liu2019-Zari2021,1,,0,,0.0,2.03709035E8,A2V,1.0,1
3288135,11.38,12.39,12.09,11.07,9.102999687194824,9.201,9.103,9.056,0,82.472906,0,8.988,37.034424,0,OBA star,star,1,STAR,1,,8.999,0,1,B,Liu2019-Zari2021,1,,0,,0.0,4.3406083E7,A2V,1.0,1
3288165,11.24,12.34,11.93,10.37,9.0649995803833,9.12,9.065,9.053,0,64.99378972,1,9.045,52.26875972,0,OBA star,star,1,STAR,1,,9.082,0,1,B,Liu2019-Zari2021,1,2,0,131553,0.0,1.69305216E8,B6,1.0,1
3288237,11.75,12.35,12.14,11.19,9.157999992370604,9.136,9.158,9.056,0,88.245502,1,9.054,25.766254,0,OBA star,star,1,STAR,1,,9.089,0,1,B,Liu2019-Zari2021,1,,0,,0.0,1.16216154E8,B6,1.0,1
3288250,13.16,12.6,11.57,10.84,9.154999732971191,9.502,9.155,8.968,0,99.247504,1,8.807,3.173868,0,OBA star,star,1,STAR,1,,8.767,0,1,B,Liu2019-Zari2021,1,,0,,0.0,4.2802056E7,B6,1.0,1
3288283,11.34,12.32,11.93,10.22,9.038000106811523,9.051,9.038,9.032,0,69.547571,1,8.998,42.642414,0,OBA star,star,1,STAR,1,,9.038,0,1,B,Liu2019-Zari2021,1,,0,,0.0,2.8011003E7,B6,1.0,1
3288285,11.43,12.42,12.13,10.53,9.083000183105469,9.057,9.083,9.022,0,77.589707,1,9.052,38.358101,0,OBA star,star,1,STAR,1,,9.071,0,1,B,Liu2019-Zari2021,1,,0,,0.0,4.3414008E7,B6,1.0,1
3288308,11.14,12.35,11.9,10.3,9.1850004196167,9.174,9.185,9.148,0,79.858713,1,9.174,32.207466,0,OBA star,star,1,STAR,1,,9.199,0,1,B,Liu2019-Zari2021,1,,0,,0.0,8.9404143E7,B6,1.0,1
3288322,11.53,12.39,11.01,9.53,9.14799976348877,9.162,9.148,9.16,0,92.083821,1,9.124,15.727739,0,OBA star,star,1,STAR,1,,9.159,0,1,B,Liu2019-Zari2021,1,,0,,0.0,2.0381615E8,B6,1.0,1
3288347,11.42,12.21,12.09,11.09,9.102999687194824,9.069,9.103,9.079,0,88.244319,1,9.082,28.460854,0,OBA star,star,1,STAR,1,,9.114,0,1,B,Liu2019-Zari2021,1,,0,,0.0,1.27903003E8,B6,1.0,1
3288522,11.83,12.63,12.16,10.65,8.699000358581543,8.872,8.699,8.593,0,95.01324,,8.51,24.22926,0,OBA star,,1,,1,,8.496,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288523,11.43,12.51,12.0,10.23,9.04699993133545,9.004,9.047,8.99,0,74.854755,,8.993,48.92185806,0,OBA star,,1,,1,,9.029,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288524,11.94,12.54,11.22,10.68,8.881999969482422,9.089,8.882,8.74,0,83.70769889,,8.614,28.40318917,0,OBA star,,1,,1,,8.604,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288531,11.49,12.52,11.91,10.38,9.08899974822998,9.232,9.089,9.011,0,91.27361,,8.944,23.39403,0,OBA star,,1,,1,,8.963,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288542,11.16,11.59,11.25,10.76,9.152999877929688,9.32,9.153,9.061,0,98.27479917,,9.017,2.41728861,0,OBA star,,1,,1,,9.01,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288543,12.4,12.63,12.25,10.71,8.940999984741211,9.19,8.941,8.795,0,62.79472694,,8.74,50.70822111,0,OBA star,,1,,1,,8.721,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288548,11.63,12.44,12.01,11.09,9.050000190734863,9.186,9.05,8.974,0,64.41134083,,8.935,48.591085,0,OBA star,,1,,1,,8.946,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288549,11.96,12.39,12.16,11.17,9.17300033569336,9.379,9.173,9.029,0,50.528396,,8.948,57.246631,0,OBA star,,1,,1,,8.86,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288551,12.8,12.11,11.2,10.62,8.829000473022461,9.027,8.829,8.632,0,45.630699,,8.555,55.521239,0,OBA star,,1,,1,,8.545,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288552,11.67,12.43,11.95,10.23,9.147000312805176,9.159,9.147,9.035,0,341.3244322,,8.991,57.88020583,0,OBA star,,1,,1,,9.014,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288553,11.63,12.45,10.72,10.08,7.84499979019165,7.973,7.845,7.754,0,341.760055,,7.692,56.431756,0,OBA star,,1,,1,,7.719,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288558,11.17,12.28,12.14,10.49,9.029999732971191,9.143,9.03,8.967,0,337.749533,,8.914,55.793183,0,OBA star,,1,,1,,8.925,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288559,11.62,12.47,11.61,9.97,9.05500030517578,9.103,9.055,9.035,0,54.46904306,,9.024,59.53879444,0,OBA star,,1,,1,,9.057,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288561,11.58,12.43,12.05,10.43,8.045000076293945,8.257,8.045,7.903,0,60.226632,,7.738,55.227797,0,OBA star,,1,,1,,7.706,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288563,11.48,12.46,12.0,10.25,8.454999923706055,8.474,8.455,8.405,0,60.56015278,,8.435,52.87731472,0,OBA star,,1,,1,,8.457,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288569,11.66,12.57,11.95,10.39,8.67199993133545,8.714,8.672,8.577,0,47.850442,,8.56,55.38846,0,OBA star,,1,,1,,8.575,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288573,13.08,12.53,12.24,10.84,8.381999969482422,8.655,8.382,8.235,0,306.030048,,8.125,38.022804,0,OBA star,,1,,1,,8.122,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288576,12.13,12.41,12.11,10.52,8.71500015258789,8.923,8.715,8.566,0,305.805176,,8.471,37.287066,0,OBA star,,1,,1,,8.454,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288577,11.62,12.53,11.92,10.12,8.63599967956543,8.575,8.636,8.657,0,81.03460111,,8.659,38.56826889,0,OBA star,,1,,1,,8.675,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288584,11.77,12.52,11.99,11.08,8.937999725341797,9.121,8.938,8.862,0,60.4222875,,8.66,50.49339333,0,OBA star,,1,,1,,8.487,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288587,11.53,12.36,11.95,10.38,9.04800033569336,9.044,9.048,8.972,0,90.36692,,9.072,23.14098,0,OBA star,,1,,1,,9.077,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288598,11.52,12.45,11.88,10.32,9.187000274658203,9.232,9.187,9.123,0,50.727178,,9.093,56.126605,0,OBA star,,1,,1,,9.114,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288599,11.57,12.27,11.94,11.04,8.87600040435791,9.039,8.876,8.766,0,51.293962,,8.693,56.686339,0,OBA star,,1,,1,,8.667,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288600,11.48,12.32,12.01,10.45,9.147000312805176,9.256,9.147,9.074,0,93.50643111,,9.024,18.29594722,0,OBA star,,1,,1,,9.05,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288601,11.67,11.81,12.13,10.68,8.737000465393066,8.907,8.737,8.594,0,308.5194464,,8.539,36.81953028,0,OBA star,,1,,1,,8.479,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288610,12.35,12.67,12.0,10.49,8.359999656677246,8.699,8.36,8.107,0,91.95091611,,7.915,21.64608028,0,OBA star,,1,,1,,7.844,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288611,11.4,12.46,11.72,11.02,8.800000190734863,8.84,8.8,8.721,0,86.38396639,,8.672,25.10374556,0,OBA star,,1,,1,,8.69,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288612,11.42,12.57,11.79,10.07,8.199000358581543,8.416,8.199,8.081,0,67.68127222,,7.953,55.33151694,0,OBA star,,1,,1,,7.944,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288615,11.76,12.03,12.01,10.42,7.968999862670898,8.372,7.969,7.805,0,94.48884417,,7.679,23.08788528,0,OBA star,,1,,1,,7.629,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288617,11.24,12.28,10.92,10.4,9.13700008392334,9.163,9.137,9.098,0,87.40763389,,9.12,30.15803083,0,OBA star,,1,,1,,9.154,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288627,11.65,12.55,12.21,10.44,8.793000221252441,8.907,8.793,8.697,0,52.611262,,8.65,54.916223,0,OBA star,,1,,1,,8.617,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288628,11.73,12.68,11.98,11.06,9.05799961090088,9.068,9.058,9.042,0,84.60162917,,9.027,34.72065361,0,OBA star,,1,,1,,9.075,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288633,11.44,12.37,12.21,10.56,9.190999984741213,9.256,9.191,9.135,0,52.073035,,9.074,56.397182,0,OBA star,,1,,1,,9.097,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288634,11.82,12.54,12.05,10.96,8.923999786376953,9.036,8.924,8.833,0,52.123618,,8.762,51.712195,0,OBA star,,1,,1,,8.773,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288639,11.68,12.46,10.64,10.11,8.576000213623047,8.584,8.576,8.497,0,85.58611028,,8.471,29.72632278,0,OBA star,,1,,1,,8.507,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288640,11.84,12.07,11.92,10.54,8.87600040435791,9.069,8.876,8.735,0,49.290928,,8.657,54.961389,0,OBA star,,1,,1,,8.65,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288644,11.48,12.44,12.08,11.04,8.659000396728516,8.714,8.659,8.664,0,64.13824528,,8.646,51.37838917,0,OBA star,,1,,1,,8.677,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288648,10.92,11.82,11.81,10.38,9.152000427246094,9.154,9.152,9.186,0,302.476858,,9.198,27.899566,0,OBA star,,1,,1,,9.244,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288655,11.25,12.11,11.04,10.54,9.17199993133545,9.218,9.172,9.137,0,88.57823722,,9.107,24.32867472,0,OBA star,,1,,1,,9.129,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288658,11.74,12.52,12.11,10.41,8.977999687194824,8.942,8.978,8.921,0,16.114269,,8.908,57.940664,0,OBA star,,1,,1,,8.885,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288659,11.17,12.26,11.83,10.86,8.187999725341797,8.294,8.188,8.123,0,51.33191861,,8.071,56.84038944,0,OBA star,,1,,1,,8.091,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288665,11.07,12.03,11.94,10.31,8.498000144958496,8.606,8.498,8.418,0,49.339617,,8.364,54.709497,0,OBA star,,1,,1,,8.353,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288666,11.51,12.39,12.03,11.05,8.862000465393066,8.927,8.862,8.786,0,64.14188083,,8.727,48.43528722,0,OBA star,,1,,1,,8.739,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288667,11.57,12.14,12.07,11.0,8.425999641418457,8.673,8.426,8.251,0,67.13053028,,8.159,47.83972417,0,OBA star,,1,,1,,8.143,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288668,11.65,12.43,11.59,9.99,8.970999717712402,8.928,8.971,8.968,0,87.34165611,,8.982,20.58432167,0,OBA star,,1,,1,,9.031,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288670,11.75,12.41,12.17,10.65,8.711999893188477,8.868,8.712,8.58,0,49.095211,,8.459,53.453323,0,OBA star,,1,,1,,8.359,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288675,11.65,12.58,11.75,10.01,9.083999633789062,9.026,9.084,9.087,0,299.8292025,,9.115,21.39284306,0,OBA star,,1,,1,,9.162,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288676,10.52,11.35,12.09,10.33,9.02299976348877,9.048,9.023,8.94,0,99.72004472,,8.9,-0.51705194,0,OBA star,,1,,1,,8.933,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288677,11.38,12.36,11.57,10.22,9.02299976348877,9.13,9.023,9.008,0,68.8522925,,8.98,49.01492556,0,OBA star,,1,,1,,8.999,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288684,11.04,11.9,10.81,10.19,8.840999603271484,8.911,8.841,8.723,0,84.35766833,,8.662,30.66781167,0,OBA star,,1,,1,,8.681,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288686,11.73,12.54,10.77,10.21,8.670000076293945,8.722,8.67,8.548,0,85.93767944,,8.494,23.12061722,0,OBA star,,1,,1,,8.449,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288690,11.56,12.47,11.89,10.58,9.102999687194824,9.287,9.103,9.017,0,61.776175,,8.909,56.242568,0,OBA star,,1,,1,,8.92,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288692,11.63,12.57,12.0,10.31,8.720000267028809,8.805,8.72,8.676,0,93.54374,,8.623,17.29385,0,OBA star,,1,,1,,8.62,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288696,11.42,12.6,11.58,10.11,9.024999618530272,9.055,9.025,8.972,0,95.9564175,,8.963,17.30071889,0,OBA star,,1,,1,,8.983,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288700,11.49,12.37,12.21,10.57,8.715999603271484,8.746,8.716,8.704,0,338.2570703,,8.698,54.14464028,0,OBA star,,1,,1,,8.729,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288702,11.49,12.57,12.11,10.39,8.854000091552734,8.863,8.854,8.851,0,95.43192278,,8.839,19.61556694,0,OBA star,,1,,1,,8.889,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288704,11.89,12.7,10.76,10.07,8.923999786376953,8.948,8.924,8.959,0,2.42193,,8.922,57.259581,0,OBA star,,1,,1,,8.949,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288705,11.79,13.15,11.83,10.25,8.512999534606934,8.576,8.513,8.421,0,66.41862972,,8.345,52.82827944,0,OBA star,,1,,1,,8.363,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288709,11.39,12.23,12.07,10.58,8.970000267028809,9.121,8.97,8.887,0,70.68558111,,8.796,51.12143889,0,OBA star,,1,,1,,8.806,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288711,11.1,12.11,11.89,10.23,9.088000297546388,9.069,9.088,9.065,0,17.317176,,9.072,57.705899,0,OBA star,,1,,1,,9.106,0,1,B,Liu2019-Zari2021,1,,,,,,,1.0,1
3288724,11.89,12.56,12.05,10.42,8.895999908447266,9.034,8.896,8.778,0,305.674346,,8.729,38.177084,0,OBA star,,1,,1,,8.749,0,1,B1V,Liu2019-Zari2021,1,,,,,,,1.0,1
3288745,11.7,12.5,10.88,9.31,7.513000011444092,7.59,7.513,7.423,0,54.583256,,7.351,57.686301,0,OBA star,,1,,1,,7.392,0,1,B4V,Liu2019-Zari2021,1,,,,,,,1.0,1
3288754,11.66,12.5,11.41,10.44,9.04699993133545,9.033,9.047,9.023,0,78.502265,1,9.03,30.768658,0,OBA star,star,1,STAR,1,,9.064,0,1,B7V,Liu2019-Zari2021,1,,0,,0.0,8.9402212E7,B6,1.0,1
3288763,1.0,12.460000038146973,12.229999542236328,11.81999969482422,11.220000267028809,10.527,10.057,9.663,1,8.1856634418352,,9.214,63.304652555672,0,Be*,,0,,1,EM* GGR  190,8.913,1,0,B8Iae,Mathew2008,1,,,,1.0,,,1.0,1
3288764,0.0,12.479999542236328,11.729999542236328,10.079999923706056,10.039999961853027,9.154,9.185,9.215,0,302.7004138533999,,9.171,33.718096599234,0,Star,,1,,1,HD 228110,9.226,0,1,B7V,Mathew2008,1,,,,,,,1.0,1
3289469,0.0,13.710000038146973,13.279999732971191,12.989999771118164,13.09000015258789,12.488,12.403,12.316,0,118.9777083,,12.273,-30.06825,0,,,0,,1,,12.327,0,0,,McSwain2005+2009,,,,,,,,1.0,
3291523,16.304000854492188,15.184000015258787,12.880000114440918,11.697999954223633,8.70199966430664,9.383,8.702,8.27,0,153.926987,,8.051,-57.016295,0,Star,,1,,1,,7.918,0,1,OB,Mohr-Smith2017,1,,,,,,,1.0,1
3291554,17.8439998626709,16.488000869750977,14.008999824523926,12.574000358581545,9.100000381469728,9.87,9.1,8.6,0,155.582926,,8.213,-57.769781,0,Star,,1,,1,,8.069,0,1,OB,Mohr-Smith2017,1,,,,,,,1.0,1
3291689,15.29699993133545,14.604999542236328,12.675999641418455,11.555999755859377,9.119999885559082,9.689,9.12,8.725,0,162.343201,,8.416,-59.220889,0,Star,,1,,1,,8.293,0,1,OB,Mohr-Smith2017,1,,,,,,,1.0,1
3291994,17.56599998474121,15.968999862670898,13.394000053405762,11.925000190734863,8.5600004196167,9.317,8.56,8.115,0,152.325021,,7.817,-57.545887,0,Star,,1,,1,,7.727,0,1,OB,Mohr-Smith2017,1,,,,,,,1.0,1
3292036,14.979000091552734,14.243000030517578,12.28600025177002,11.366000175476074,8.925000190734863,9.488,8.925,9.488,1,158.143987,,8.02,-58.818031,1,Star,,1,,1,,7.739,0,1,OB,Mohr-Smith2017,1,,,,1.0,,,1.0,1
3292158,1.0,12.970000267028809,12.399999618530272,11.6899995803833,10.732999801635742,10.924,10.733,10.494,1,26.4151667,,10.243,61.2164167,0,Be,,0,,1,,9.974,1,0,,Raddi2015,,,,,1.0,,,1.0,
3292274,1.0,15.15999984741211,14.18000030517578,13.529999732971191,13.65999984741211,12.48,12.145,11.842,1,41.4744583,0,11.319,63.9040833,0,Be-Em,EMOs,0,Unknown,1,,11.004,1,0,,Raddi2015-Whitham2008,,,1,,1.0,6.1631015E8,Non,1.0,0
